rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date,rank_month,rank_year,rank_day
71,El Salvador,SLV,1333.48,1331.65,-3,CONCACAF,2022-06-23,6,2022,23
70,Iraq,IRQ,1338.91,1338.91,-2,AFC,2022-06-23,6,2022,23
69,United Arab Emirates,UAE,1346.09,1356.99,1,AFC,2022-06-23,6,2022,23
79,Gabon,GAB,1301.84,1290.65,-2,CAF,2022-06-23,6,2022,23
68,South Africa,RSA,1347.91,1356.01,-1,CAF,2022-06-23,6,2022,23
66,Albania,ALB,1361.81,1371.86,0,UEFA,2022-06-23,6,2022,23
65,Slovenia,SVN,1372.48,1378.23,0,UEFA,2022-06-23,6,2022,23
64,North Macedonia,MKD,1375.2,1381.07,2,UEFA,2022-06-23,6,2022,23
63,Iceland,ISL,1379.61,1380.85,0,UEFA,2022-06-23,6,2022,23
62,Jamaica,JAM,1382.06,1378.75,-2,CONCACAF,2022-06-23,6,2022,23
61,Panama,PAN,1386.51,1382.79,0,CONCACAF,2022-06-23,6,2022,23
60,Ghana,GHA,1389.68,1387.36,0,CAF,2022-06-23,6,2022,23
59,Finland,FIN,1398.41,1406.87,2,UEFA,2022-06-23,6,2022,23
58,Northern Ireland,NIR,1399.1,1423.55,4,UEFA,2022-06-23,6,2022,23
57,Bosnia and Herzegovina,BIH,1403.98,1388.63,-2,UEFA,2022-06-23,6,2022,23
67,Montenegro,MNE,1354.59,1342.79,-3,UEFA,2022-06-23,6,2022,23
56,Venezuela,VEN,1405.17,1398.14,-2,CONMEBOL,2022-06-23,6,2022,23
80,Honduras,HON,1299.69,1289.47,-2,CONCACAF,2022-06-23,6,2022,23
82,Georgia,GEO,1296.46,1276.31,-3,UEFA,2022-06-23,6,2022,23
104,India,IND,1198.65,1174.04,-2,AFC,2022-06-23,6,2022,23
103,New Zealand,NZL,1198.96,1206.07,2,OFC,2022-06-23,6,2022,23
102,Kenya,KEN,1202.26,1202.26,-2,CAF,2022-06-23,6,2022,23
101,Trinidad and Tobago,TRI,1205.85,1203.78,-2,CONCACAF,2022-06-23,6,2022,23
100,Lebanon,LBN,1211.71,1211.71,3,AFC,2022-06-23,6,2022,23
99,Congo,CGO,1215.09,1211.33,1,CAF,2022-06-23,6,2022,23
98,Equatorial Guinea,EQG,1215.33,1210.07,-1,CAF,2022-06-23,6,2022,23
97,Vietnam,VIE,1218.84,1215.38,1,AFC,2022-06-23,6,2022,23
96,Belarus,BLR,1226.55,1243.2,3,UEFA,2022-06-23,6,2022,23
95,Kyrgyz Republic,KGZ,1232.91,1218.48,0,AFC,2022-06-23,6,2022,23
81,Bolivia,BOL,1298.81,1298.81,3,CONMEBOL,2022-06-23,6,2022,23
94,Palestine,PLE,1233.72,1208.9,-6,AFC,2022-06-23,6,2022,23
92,Armenia,ARM,1242.42,1245.13,0,UEFA,2022-06-23,6,2022,23
91,Benin,BEN,1262.49,1284.13,7,CAF,2022-06-23,6,2022,23
90,Uganda,UGA,1264.56,1275.5,4,CAF,2022-06-23,6,2022,23
89,Syria,SYR,1265.03,1265.03,1,AFC,2022-06-23,6,2022,23
88,Zambia,ZAM,1268.18,1267.04,1,CAF,2022-06-23,6,2022,23
87,Haiti,HAI,1269.07,1261.86,-3,CONCACAF,2022-06-23,6,2022,23
86,Jordan,JOR,1279.74,1259.84,-5,AFC,2022-06-23,6,2022,23
85,Bahrain,BHR,1289.25,1262.55,-4,AFC,2022-06-23,6,2022,23
84,Curaçao,CUW,1293.35,1298.39,5,CONCACAF,2022-06-23,6,2022,23
83,Guinea,GUI,1294.89,1293.21,3,CAF,2022-06-23,6,2022,23
93,Luxembourg,LUX,1235.36,1229.6,-1,UEFA,2022-06-23,6,2022,23
55,Burkina Faso,BFA,1425.64,1409.61,-1,CAF,2022-06-23,6,2022,23
54,Romania,ROU,1427.84,1446.54,6,UEFA,2022-06-23,6,2022,23
53,Saudi Arabia,KSA,1435.74,1444.69,4,AFC,2022-06-23,6,2022,23
25,Serbia,SRB,1549.53,1547.53,0,UEFA,2022-06-23,6,2022,23
24,Japan,JPN,1552.77,1553.44,1,AFC,2022-06-23,6,2022,23
23,IR Iran,IRN,1558.64,1564.49,2,AFC,2022-06-23,6,2022,23
22,Morocco,MAR,1558.9,1551.88,-2,CAF,2022-06-23,6,2022,23
21,Peru,PER,1562.24,1562.32,-1,CONMEBOL,2022-06-23,6,2022,23
20,Sweden,SWE,1563.44,1584.77,1,UEFA,2022-06-23,6,2022,23
19,Wales,WAL,1582.13,1588.08,1,UEFA,2022-06-23,6,2022,23
18,Senegal,SEN,1593.45,1584.16,-2,CAF,2022-06-23,6,2022,23
17,Colombia,COL,1604.07,1600.52,0,CONMEBOL,2022-06-23,6,2022,23
16,Switzerland,SUI,1621.43,1635.32,2,UEFA,2022-06-23,6,2022,23
26,Poland,POL,1546.18,1544.2,0,UEFA,2022-06-23,6,2022,23
15,Croatia,CRO,1632.15,1621.11,-1,UEFA,2022-06-23,6,2022,23
13,Uruguay,URU,1643.71,1635.73,0,CONMEBOL,2022-06-23,6,2022,23
12,Mexico,MEX,1649.57,1658.82,3,CONCACAF,2022-06-23,6,2022,23
11,Germany,GER,1658.96,1650.53,-1,UEFA,2022-06-23,6,2022,23
10,Denmark,DEN,1665.47,1653.6,-1,UEFA,2022-06-23,6,2022,23
9,Portugal,POR,1678.65,1674.78,1,UEFA,2022-06-23,6,2022,23
8,Netherlands,NED,1679.41,1658.66,-2,UEFA,2022-06-23,6,2022,23
7,Italy,ITA,1713.86,1723.31,1,UEFA,2022-06-23,6,2022,23
6,Spain,ESP,1716.93,1709.19,-1,UEFA,2022-06-23,6,2022,23
5,England,ENG,1737.46,1761.71,0,UEFA,2022-06-23,6,2022,23
4,France,FRA,1764.85,1789.85,1,UEFA,2022-06-23,6,2022,23
14,USA,USA,1635.01,1633.72,-1,CONCACAF,2022-06-23,6,2022,23
27,Ukraine,UKR,1542.79,1535.08,0,UEFA,2022-06-23,6,2022,23
28,Korea Republic,KOR,1526.2,1519.54,-1,AFC,2022-06-23,6,2022,23
29,Chile,CHI,1514.86,1526.4,1,CONMEBOL,2022-06-23,6,2022,23
52,Côte d'Ivoire,CIV,1435.91,1435.28,-1,CAF,2022-06-23,6,2022,23
51,Slovakia,SVK,1439.99,1454.98,6,UEFA,2022-06-23,6,2022,23
50,Paraguay,PAR,1440.13,1443.3,0,CONMEBOL,2022-06-23,6,2022,23
49,Qatar,QAT,1441.41,1441.41,-2,AFC,2022-06-23,6,2022,23
48,Greece,GRE,1441.45,1421.43,-7,UEFA,2022-06-23,6,2022,23
47,Republic of Ireland,IRL,1442.48,1449.48,0,UEFA,2022-06-23,6,2022,23
46,Mali,MLI,1447.74,1436.62,-6,CAF,2022-06-23,6,2022,23
45,Scotland,SCO,1462.96,1472.66,6,UEFA,2022-06-23,6,2022,23
44,Ecuador,ECU,1463.74,1452.63,-2,CONMEBOL,2022-06-23,6,2022,23
43,Canada,CAN,1473.82,1479.0,5,CONCACAF,2022-06-23,6,2022,23
42,Turkey,TUR,1475.13,1461.81,-1,UEFA,2022-06-23,6,2022,23
41,Algeria,ALG,1480.59,1461.26,-3,CAF,2022-06-23,6,2022,23
40,Egypt,EGY,1482.63,1500.67,8,CAF,2022-06-23,6,2022,23
39,Australia,AUS,1483.73,1462.29,-3,AFC,2022-06-23,6,2022,23
38,Cameroon,CMR,1484.95,1480.48,1,CAF,2022-06-23,6,2022,23
37,Hungary,HUN,1486.76,1466.08,-3,UEFA,2022-06-23,6,2022,23
36,Norway,NOR,1488.57,1463.5,-5,UEFA,2022-06-23,6,2022,23
35,Russia,RUS,1493.42,1493.42,-1,UEFA,2022-06-23,6,2022,23
34,Costa Rica,CRC,1500.06,1503.09,3,CONCACAF,2022-06-23,6,2022,23
33,Austria,AUT,1502.47,1500.37,-1,UEFA,2022-06-23,6,2022,23
32,Czech Republic,CZE,1502.9,1500.62,-1,UEFA,2022-06-23,6,2022,23
31,Nigeria,NGA,1504.7,1504.01,1,CAF,2022-06-23,6,2022,23
30,Tunisia,TUN,1507.86,1499.8,-5,CAF,2022-06-23,6,2022,23
105,Madagascar,MAD,1196.03,1205.61,3,CAF,2022-06-23,6,2022,23
106,Kosovo,KOS,1183.9,1173.9,-1,UEFA,2022-06-23,6,2022,23
107,Cyprus,CYP,1180.52,1186.09,2,UEFA,2022-06-23,6,2022,23
108,Tajikistan,TJK,1179.1,1159.42,-6,AFC,2022-06-23,6,2022,23
183,Laos,LAO,914.66,914.66,-2,AFC,2022-06-23,6,2022,23
182,Macau,MAC,922.1,922.1,0,AFC,2022-06-23,6,2022,23
181,Chad,CHA,931.98,931.98,0,CAF,2022-06-23,6,2022,23
180,St. Vincent and the Grenadines,VIN,939.97,960.71,5,CONCACAF,2022-06-23,6,2022,23
179,Mauritius,MRI,940.47,940.47,0,CAF,2022-06-23,6,2022,23
178,Moldova,MDA,944.96,932.79,-2,UEFA,2022-06-23,6,2022,23
177,Montserrat,MSR,947.96,950.71,-1,CONCACAF,2022-06-23,6,2022,23
176,Nepal,NEP,950.45,978.86,8,AFC,2022-06-23,6,2022,23
175,Belize,BLZ,950.88,962.21,2,CONCACAF,2022-06-23,6,2022,23
174,Cambodia,CAM,954.3,966.61,3,AFC,2022-06-23,6,2022,23
184,Mongolia,MNG,913.55,911.49,-2,AFC,2022-06-23,6,2022,23
173,St. Lucia,LCA,965.66,953.45,-3,CONCACAF,2022-06-23,6,2022,23
171,Grenada,GRN,969.0,968.49,1,CONCACAF,2022-06-23,6,2022,23
170,Bermuda,BER,970.3,982.43,3,CONCACAF,2022-06-23,6,2022,23
169,Puerto Rico,PUR,974.32,962.77,-3,CONCACAF,2022-06-23,6,2022,23
168,Malta,MLT,974.68,971.56,-1,UEFA,2022-06-23,6,2022,23
167,Cuba,CUB,978.65,950.91,-10,CONCACAF,2022-06-23,6,2022,23
166,Barbados,BRB,982.27,995.94,3,CONCACAF,2022-06-23,6,2022,23
165,South Sudan,SSD,985.53,998.45,4,CAF,2022-06-23,6,2022,23
164,Vanuatu,VAN,990.55,990.55,-2,OFC,2022-06-23,6,2022,23
163,Fiji,FIJ,993.37,993.37,-2,OFC,2022-06-23,6,2022,23
162,Tahiti,TAH,995.11,995.11,-2,OFC,2022-06-23,6,2022,23
172,Guyana,GUY,968.74,961.07,-2,CONCACAF,2022-06-23,6,2022,23
185,Dominica,DMA,911.51,916.72,1,CONCACAF,2022-06-23,6,2022,23
186,Bhutan,BHU,910.96,910.96,-1,AFC,2022-06-23,6,2022,23
187,São Tomé and Príncipe,STP,908.18,917.62,4,CAF,2022-06-23,6,2022,23
210,Anguilla,AIA,790.74,792.34,0,CONCACAF,2022-06-23,6,2022,23
209,British Virgin Islands,VGB,809.32,812.94,0,CONCACAF,2022-06-23,6,2022,23
208,US Virgin Islands,VIR,823.97,816.13,0,CONCACAF,2022-06-23,6,2022,23
207,Sri Lanka,SRI,825.25,842.93,2,AFC,2022-06-23,6,2022,23
206,Turks and Caicos Islands,TCA,832.0,839.84,0,CONCACAF,2022-06-23,6,2022,23
205,Guam,GUM,838.33,838.33,-2,AFC,2022-06-23,6,2022,23
204,Bahamas,BAH,854.8,858.5,3,CONCACAF,2022-06-23,6,2022,23
203,Aruba,ARU,855.37,859.97,3,CONCACAF,2022-06-23,6,2022,23
202,Eritrea,ERI,855.56,855.56,-2,CAF,2022-06-23,6,2022,23
201,Gibraltar,GIB,856.55,857.2,-2,UEFA,2022-06-23,6,2022,23
200,Somalia,SOM,857.39,857.39,-2,CAF,2022-06-23,6,2022,23
199,Timor-Leste,TLS,861.43,865.47,1,AFC,2022-06-23,6,2022,23
198,Tonga,TGA,861.81,861.81,-1,OFC,2022-06-23,6,2022,23
197,Cayman Islands,CAY,865.72,873.64,2,CONCACAF,2022-06-23,6,2022,23
196,Pakistan,PAK,866.81,866.81,-1,AFC,2022-06-23,6,2022,23
195,Seychelles,SEY,866.94,866.94,-1,CAF,2022-06-23,6,2022,23
194,Liechtenstein,LIE,873.99,895.08,2,UEFA,2022-06-23,6,2022,23
193,Djibouti,DJI,875.98,875.98,-1,CAF,2022-06-23,6,2022,23
192,Bangladesh,BAN,883.18,903.98,4,AFC,2022-06-23,6,2022,23
191,Samoa,SAM,894.26,894.26,-2,OFC,2022-06-23,6,2022,23
190,Brunei Darussalam,BRU,897.1,898.96,-1,AFC,2022-06-23,6,2022,23
189,Cook Islands,COK,899.33,899.33,-1,OFC,2022-06-23,6,2022,23
188,American Samoa,ASA,900.27,900.27,-1,OFC,2022-06-23,6,2022,23
161,Papua New Guinea,PNG,997.6,997.6,-1,OFC,2022-06-23,6,2022,23
3,Argentina,ARG,1770.65,1765.13,-1,CONMEBOL,2022-06-23,6,2022,23
160,New Caledonia,NCL,999.7,999.7,0,OFC,2022-06-23,6,2022,23
158,Myanmar,MYA,1011.91,1044.56,6,AFC,2022-06-23,6,2022,23
130,Sudan,SDN,1124.91,1118.4,-2,CAF,2022-06-23,6,2022,23
129,Latvia,LVA,1125.36,1105.02,-6,UEFA,2022-06-23,6,2022,23
128,Azerbaijan,AZE,1127.17,1127.05,-1,UEFA,2022-06-23,6,2022,23
127,Togo,TOG,1130.22,1140.0,6,CAF,2022-06-23,6,2022,23
126,Comoros,COM,1131.88,1130.77,-2,CAF,2022-06-23,6,2022,23
125,Faroe Islands,FRO,1136.29,1137.4,1,UEFA,2022-06-23,6,2022,23
124,Gambia,GAM,1137.22,1138.19,1,CAF,2022-06-23,6,2022,23
123,Zimbabwe,ZIM,1138.56,1138.56,1,CAF,2022-06-23,6,2022,23
122,Angola,ANG,1145.26,1131.72,-4,CAF,2022-06-23,6,2022,23
121,Malawi,MWI,1146.49,1145.08,1,CAF,2022-06-23,6,2022,23
131,Tanzania,TAN,1119.24,1123.79,1,CAF,2022-06-23,6,2022,23
120,Libya,LBY,1148.36,1149.63,3,CAF,2022-06-23,6,2022,23
118,Mozambique,MOZ,1160.55,1146.09,-1,CAF,2022-06-23,6,2022,23
117,Namibia,NAM,1160.97,1162.93,5,CAF,2022-06-23,6,2022,23
116,Guatemala,GUA,1161.96,1147.85,-2,CONCACAF,2022-06-23,6,2022,23
115,Guinea-Bissau,GNB,1165.78,1158.62,0,CAF,2022-06-23,6,2022,23
114,Kazakhstan,KAZ,1166.28,1134.77,-11,UEFA,2022-06-23,6,2022,23
113,Sierra Leone,SLE,1168.21,1173.89,5,CAF,2022-06-23,6,2022,23
112,Korea DPR,PRK,1169.96,1169.96,3,AFC,2022-06-23,6,2022,23
111,Thailand,THA,1170.69,1167.68,0,AFC,2022-06-23,6,2022,23
110,Mauritania,MTN,1177.0,1162.48,-3,CAF,2022-06-23,6,2022,23
109,Estonia,EST,1177.4,1169.06,-1,UEFA,2022-06-23,6,2022,23
119,Niger,NIG,1155.23,1153.23,3,CAF,2022-06-23,6,2022,23
132,Antigua and Barbuda,ATG,1117.01,1131.07,5,CONCACAF,2022-06-23,6,2022,23
133,Central African Republic,CTA,1116.06,1122.08,2,CAF,2022-06-23,6,2022,23
134,Philippines,PHI,1113.75,1117.89,1,AFC,2022-06-23,6,2022,23
157,Chinese Taipei,TPE,1017.78,1017.78,0,AFC,2022-06-23,6,2022,23
156,Maldives,MDV,1018.25,1025.5,0,AFC,2022-06-23,6,2022,23
155,Indonesia,IDN,1019.19,1001.61,-4,AFC,2022-06-23,6,2022,23
154,Afghanistan,AFG,1023.04,1049.77,4,AFC,2022-06-23,6,2022,23
153,Yemen,YEM,1023.52,1046.26,2,AFC,2022-06-23,6,2022,23
152,Andorra,AND,1028.7,1040.13,-1,UEFA,2022-06-23,6,2022,23
151,Dominican Republic,DOM,1031.86,1029.42,-4,CONCACAF,2022-06-23,6,2022,23
150,Liberia,LBR,1047.36,1050.5,1,CAF,2022-06-23,6,2022,23
149,Botswana,BOT,1050.32,1051.59,1,CAF,2022-06-23,6,2022,23
148,Kuwait,KUW,1053.41,1059.94,2,AFC,2022-06-23,6,2022,23
147,Malaysia,MAS,1057.59,1035.06,-7,AFC,2022-06-23,6,2022,23
146,Lesotho,LES,1059.04,1061.72,1,CAF,2022-06-23,6,2022,23
145,Hong Kong,HKG,1061.15,1053.39,-2,AFC,2022-06-23,6,2022,23
144,Eswatini,SWZ,1066.92,1070.46,1,CAF,2022-06-23,6,2022,23
143,Suriname,SUR,1072.24,1073.39,2,CONCACAF,2022-06-23,6,2022,23
142,Lithuania,LTU,1074.08,1092.04,4,UEFA,2022-06-23,6,2022,23
141,St. Kitts and Nevis,SKN,1076.91,1072.3,-1,CONCACAF,2022-06-23,6,2022,23
140,Burundi,BDI,1078.12,1080.62,1,CAF,2022-06-23,6,2022,23
139,Nicaragua,NCA,1079.18,1062.21,-5,CONCACAF,2022-06-23,6,2022,23
138,Ethiopia,ETH,1086.73,1076.67,-2,CAF,2022-06-23,6,2022,23
137,Solomon Islands,SOL,1092.56,1092.56,0,OFC,2022-06-23,6,2022,23
136,Rwanda,RWA,1095.04,1097.16,0,CAF,2022-06-23,6,2022,23
135,Turkmenistan,TKM,1100.47,1117.6,1,AFC,2022-06-23,6,2022,23
159,Singapore,SGP,1004.75,1012.27,1,AFC,2022-06-23,6,2022,23
1,Brazil,BRA,1837.56,1832.69,0,CONMEBOL,2022-06-23,6,2022,23
